id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4877946038256249,MwHJpyDPj,1849331127,双一流考研考博指导,"#考研复试##考研国家线##国家线#英语自我介绍，一般包括8个要点，但除了1238是必选项外，你可以对其他某1-2项进行扩展，不必对每一项都面面俱到，如果能恰当举出一些例子，会让你更加有话可说。1️⃣开头语2️⃣个人信息（姓名/年龄/故乡)3️⃣学业背景（学校/专业/得奖/学过的课程）4️⃣实习经历或工作经历5️⃣考研/跨考的原因6️⃣读研规划与展望7️⃣兴趣爱好8️⃣结束语【开头语】Goodmorning,dearprofessors.【个人信息】MynameisXiaoChong.I'm21yearsold.IcomefromShanxi.【学业背景】IgraduatedfromAnhuiUniversityofTechnology,andmymajorwastheInternetofThings.Inthepastthreeandhalfyears,Ispentmostofmytimeonstudy.MyGPAwas3.67,whichrankedfirstinmygradeandallowedmetoreceivescholarshipseveryyear.【实习经历】Lastyear，IattendedNationalCollegeCompetitionforInnovativeCloudComputingApplication.Withthehelpofmyclassmates,weovercamemanychallengesthatincludedasfollows:thecampusescapedrillsystembasedonVRtechnology,finallygotthesecondprice.Thisexperiencegavemethedeeperunderstandingoftheimportanceofcollaboration.【考研原因】What'smore,myintenseinterestincomputerscience,especiallyinvirtualreality,andaugmentedreality,affirmedmydesiretopursueahigherdegreeatthisuniversity.Ilovetheatmosphereofthesecampus,whichisfullofpassionandyouthfulspirit.StudyinginBeijingInstitutionofTechnologycanhelpmemeettopstudentsandscholars.Therefore,Ibelieveitcanbringmyacademicresearchtoahigherlevel.IfI'mluckyenoughtobeaccepted,Iwilldevoteallmyeffortsandenergytomymajor.【读研规划】Tostudyinyourschoolhasalwaysbeenmydream.IfIamluckyenoughtofurthermystudy,Ithink,firstofall,Iwillcontinuetostrengthenthestudyofmyprofessionalbasicknowledgeandtakeclassesseriously.Therefore,Icanhaveadeepergraspofthebasiccoursesofmymajor.Itisnecessarytoestablishagoodknowledgestructure,tocoverthebasicknowledgeofthesubjectaswidelyaspossible.【兴趣爱好】Iamacarefulandresponsibleperson.WhenIwassophomore,Iparticipatedinaproject,andmymajortaskwastousesoftwaretomakefactorymodel.Comparedtothemodelsofotherclassmates,thefunctionanddesignofmyworksarebetter.It'smyattitudetotakeeverygameseriously，becauseIalwaystrymyutmosttoexcelatwhateverIdo.【结束语】Theaboveismyselfintroduction.Thankyouforyourattention.祝大家成功上岸~",,,,"考研复试,考研国家线,国家线",64,5,115,2023-03-11 03:27,Xiaomi 12S Ultra,['https://wx1.sinaimg.cn/large/6e3a8db7ly1hbvdh5v4foj20ig0gygn7.jpg'],,
4877945884115026,MwHJahgvo,5164368419,每天多吃一碗饭的鱼,#你现在后悔考研了吗#。,,,,你现在后悔考研了吗,0,0,0,2023-03-11 03:26,vivo X60 蔡司影像,,,
4877945875989336,MwHJ9p86c,1803943957,长谷部梨乃,艺术学硕考研有一种吃了屎的美感我说真的。,,,,,0,4,0,2023-03-11 03:26,iPhone客户端,['https://wx3.sinaimg.cn/large/6b860015ly1hbvdggzoiqj207204zq2v.jpg'],,
4877945803899142,MwHJ2gmlo,2589868077,壹一一幺,西南政法大学出西政哲学考研资料知识整理+笔记+历年真题,,,,,0,6,0,2023-03-11 03:26,西南政法大学超话,,,
4877945711100088,MwHIT4Cbm,7123799900,北子你吃了吗,#2023考研国家线公布#艺术类分数线涨我是有心理预期的，感觉今年360+的太多了，专业课今年也不难，我身边没太好好学的，学了三四个月的都能考360+，平均分高了国家线高很正常,,,,2023考研国家线公布,0,2,2,2023-03-11 03:25,HarmonyOS设备,,,
4877945493259195,MwHIxdFRF,6312170931,小强不是很强o,广西民族大学#生物学考研#调剂有生物学#学长学姐#吗,,,,"生物学考研,学长学姐",0,8,1,2023-03-11 03:24,广西民族大学超话,,,
4877531302333879,MwwWu9N9d,7716785225,你别烦小孩,考研英语家人们可以推荐一下语法老师吗本人基础还不错听了田静老师的课两三天觉得没有很大的收获想尝试一下别的课,,,,,0,16,0,2023-03-09 23:59,考研英语超话,,,
4877531298400766,MwwWtzfqe,7679175767,小w爱喝旺仔牛仔,考研第二天好痛苦，感觉学了又什么都没学到背了一个unit的单词，背了就忘，服了看了一节半的高数零基础，我是蠢猪，呸写了一套六级听力，一套精读，错了一堆，这个b六级快点考完吧，别占用我学数学的时间了（虽然我也不怎么学六级），总感觉是跟刺扎在心上睡前用不背单词复习了60个困死我了,,,,,0,0,0,2023-03-09 23:59,HUAWEI P40 Pro 5G,"['https://wx2.sinaimg.cn/large/008nH2pFly1hbu1qdm3qxj32dc35sb2a.jpg', 'https://wx2.sinaimg.cn/large/008nH2pFly1hbu1qh7uttj32dc35s7wi.jpg', 'https://wx2.sinaimg.cn/large/008nH2pFly1hbu1qjaisvj32dc35s4qq.jpg']",,
4877531281360368,MwwWs5HTq,6592143840,程思斐考研四六级,考研全年365张图，需要词汇导图原图的小伙伴，成为V+会员即可领取。[上岸]今日导图：📝词根:psych心理，精神pur，purg纯洁#决战考研##考研英语#,,,,"决战考研,考研英语",0,0,2,2023-03-09 23:59,考研超话,"['https://wx1.sinaimg.cn/large/007c7XKEly1hbu1t6t58pj515l0cxwjv2.jpg', 'https://wx1.sinaimg.cn/large/007c7XKEly1hbu1t7bmf0j512f0j4n502.jpg']",,
4877531280310692,MwwWs1iPa,6617957427,法硕资料小王子,重庆工商大学法律硕士专业课口试真题#法硕##法硕考研#,,,,"法硕,法硕考研",0,0,2,2023-03-09 23:59,微博网页版,['https://wx4.sinaimg.cn/large/007dSh2Pgy1hbsswa7kxqj30e8055tb8.jpg'],,
4877531271924262,MwwWr84Au,7566807320,墨韵竹生,#太原师范学院考研上岸许愿墙#一定要上岸，加油(ง•̀_•́)ง,,,,太原师范学院考研上岸许愿墙,0,0,0,2023-03-09 23:58,OPPO K9 Pro 5G,,,
4877531267732690,MwwWqwrCO,7217181941,小骄傲跟屁虫,考研第二期DAY1打卡#宋智鸣考研长难句#生词：1.habitual习惯性的2.develop发展👉逐渐形成要点：1.分词结构做伴随状语且与主句主语一致，要翻译逻辑主语2.动随名变3.同位语翻译用冒号4.AofB翻译时要翻成B的A5.介词结构做状语，要放前面翻译@宋智鸣老师,,,宋智鸣老师,宋智鸣考研长难句,0,0,0,2023-03-09 23:58,考研超话,"['https://wx3.sinaimg.cn/large/007SqyIlgy1hbu1i2132hj30hs0ccdgr.jpg', 'https://wx3.sinaimg.cn/large/007SqyIlgy1hbu1ju418jj30u00hhtcc.jpg']",,
4877531214250742,MwwWlhPOm,5761120146,害气死我了说昵称不可用,考研的第四天p1今天有个好天气p2这家茶百道给量好足啊，好像一杯八宝粥p3我的小桌子今天真的不想学习哈哈哈哈，17:15～18:40看了一个多小时的狂飙希望明天可以更自律一点#每日学习打卡#,,,,每日学习打卡,0,0,4,2023-03-09 23:58,荣耀30 5G,"['https://wx1.sinaimg.cn/large/006hT4wGly1hbu1rd40faj30u0140dpt.jpg', 'https://wx4.sinaimg.cn/large/006hT4wGly1hbu1rj5z1ij31v01v04qp.jpg', 'https://wx2.sinaimg.cn/large/006hT4wGly1hbu1rlo4a0j3240240e81.jpg', 'https://wx3.sinaimg.cn/large/006hT4wGly1hbu1rmmutyj30u01ganpd.jpg', 'https://wx2.sinaimg.cn/large/006hT4wGly1hbu1rnagh1j30u01uowip.jpg']",,
4877531188822945,MwwWiB1fz,7496409734,努力减肥的小胖熊,考研@宋智鸣老师#宋智鸣考研长难句#今天的句子比较简单，感觉长难句进入状态啦！,,,宋智鸣老师,宋智鸣考研长难句,0,0,0,2023-03-09 23:58,荣耀30S 5G 美由芯生,"['https://wx1.sinaimg.cn/large/008bkaCqly1hbu1mh0wf9j31uo0u0tgo.jpg', 'https://wx3.sinaimg.cn/large/008bkaCqly1hbu1mi4yi3j337n1lrb29.jpg']",,
4877531175720095,MwwWho03B,6591773015,人间宝藏你是,考研#宋智鸣考研长难句##考研#Day1打卡同位语从句的翻译develop：原意是发展动随名变翻译成逐渐形成inasociety：介词结构作状语要提前beinginterested....现在分词作状语现在分词做伴随状语与主干主语之间保持一致关系AofB，译作：B的A的如果太过啰嗦也可省略being……在句中的结构是伴随状语，所以在翻译的时候，翻译出了主句的主语whorf动随名变：develop原本是发展的意思，但是和后边的idea放在一起，不符合中文的说话技巧，所以翻译改变为“逐渐形成”后置定语前移：这句话中3个AofB的结构，翻译的时候都前置了同位语从句的翻译处理成了冒号后边加同位语从句的内容,,,,"宋智鸣考研长难句,考研",0,0,0,2023-03-09 23:58,考研超话,"['https://wx3.sinaimg.cn/large/007c6phBly1hbu1s92yktj30xm0iswgc.jpg', 'https://wx1.sinaimg.cn/large/007c6phBly1hbu1s9i50sj30u01uo7ar.jpg']",,
4877531167851818,MwwWgwWCe,6585187766,完美融入人间,#云艺调剂##云南艺术学院考研#一志愿江西师范电影专硕378有机会调剂贵校吗,,,,"云艺调剂,云南艺术学院考研",0,1,0,2023-03-09 23:58,Redmi K40S,,,
4877996672681054,MwJ35bfsO,3361952722,遂川政法,【#2023考研国家线公布#】2023研考国家线发布。#国家线#,,,,"2023考研国家线公布,国家线",8,10,8,2023-03-11 06:48,OPPO K7x,['https://wx3.sinaimg.cn/large/c86353d2gy1hbvjai5hh0j21b92ud1kx.jpg'],,
4877996605309702,MwJ2Ymhim,2460034857,旭东翻硕,翻译硕士考研考研不易，你我都需要坚持。我可以一落千丈，但我偏要一鸣惊人。想放弃时，再坚持一秒，胜利就在前方翻译硕士考研考研#MTI#L旭东翻硕的微博视频,,,,MTI,1,0,3,2023-03-11 06:48,微博视频号,,"http://f.video.weibocdn.com/004yZ7Xmgx07KZSn5SK4010412003JMA0E010.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=1f0da16358befad33323e3a1b7f95fc9&ori=0&ps=1BVp4ysnknHVZu&Expires=1678693578&ssig=P7AQiZptd6&KID=unistore,video",
4877996546064628,MwJ2SprGA,5995589122,小菌班长,#2023考研国家线公布#我就是想知道，艺术的文化分为啥这么高？？？比教育学都高，年年涨，年年创新高,,,,2023考研国家线公布,0,5,9,2023-03-11 06:47,,['https://wx4.sinaimg.cn/large/006xKSCmly1hbvj9za67nj30zo0zgtma.jpg'],,
4877996475548195,MwJ2Lnhl1,6424944065,啊哦198301,#跨专业考研#很知足啦虽然没有过国家线，但是毕竟当时选择了跨学校，跨省市，跨专业；高数，政治，专业课基本上属于重新学；选择了一所在专业方面名列前茅，考研本专业学生神仙打架的一所学校；考试前两个月才全身心学习，甚至两个月中第一个月颈椎出了问题，后一个月一直处于处于担心被传染以及被传染的的过程。试错不是错，感谢每一次奋力奔跑的自己,,,,跨专业考研,0,1,2,2023-03-11 06:47,moto edge S30,,,
4877996420760329,MwJ2G3bNn,6608828425,是小刘在努力鸭,北京理工大学考研有心理健康教育的学长学姐嘛？求资料🫣,,,,,0,6,0,2023-03-11 06:47,北京理工大学考研超话,,,
4877996329009701,MwJ2wBNPL,7819497460,蓝桉AN20,考研第16天，288天倒计时，加油加油加油，坚持住#每日学习打卡#考研倒计时#学习打卡##英语每日学习打卡##考研学习打卡#考研2024考研,,,,"每日学习打卡,学习打卡,英语每日学习打卡,考研学习打卡",0,0,0,2023-03-11 06:46,Android,,,
4877996307514272,MwJ2uvwNW,6861390920,32号就减肥啦,考研复试有没有想调基础医学的，我们开个群一起冲！！L32号就减肥啦的微博视频,,,,,0,0,0,2023-03-11 06:46,考研复试超话,,"http://f.video.weibocdn.com/o0/atnp5g9mlx083MbwpX6w010412002Tcz0E010.mp4?label=mp4_720p&template=720x1006.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1678693578&ssig=6Ove3XXyjs&KID=unistore,video",
4877996094390606,MwJ29iqce,6861390920,32号就减肥啦,考研有没有想调基础医学的，我们开个群一起冲！！L32号就减肥啦的微博视频,,,,,0,0,0,2023-03-11 06:46,考研超话,,"http://f.video.weibocdn.com/o0/B0wdUyQAlx083MbtauBi010412002Tcl0E010.mp4?label=mp4_720p&template=720x1006.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1678693578&ssig=suhn%2FE7M6x&KID=unistore,video",
4877996056379871,MwJ25qLH9,6224116244,尤其和你,2023只想考研考上,,,,,0,0,0,2023-03-11 06:45,iPhone客户端,,,
4877995782965012,MwJ1EcrkM,7384526939,杉楸sq,#历史学考研#我们专业居然难上热搜了吗这让后年的我怎么办呀可是我看去年好像也是这个分数线,,,,历史学考研,0,2,5,2023-03-11 06:44,iQOO Z3 性能先锋,,,
4877972811809244,MwIqB7AFm,7264488054,严禁熬夜ya,#2023考研国家线公布#我只能说谢谢,,,,2023考研国家线公布,0,0,0,2023-03-11 05:13,严浩翔老婆Android,,,
4877972521615954,MwIq86MnM,1778949775,斯莱特林在逃食死徒,#从录取率来看考研难度超过高考#媒体真没必要整天宣传考研焦虑这几年考研的人太多了这个社会本来就不需要那么多研究生发展职业教育搞好基建才是真的,,,,从录取率来看考研难度超过高考,0,0,12,2023-03-11 05:12,,,,
4877972329463940,MwIpODI0c,7360166697,是Waanjai,许愿微博希望自己考研复试成功,,,,,0,0,0,2023-03-11 05:11,许愿微博超话,,,
4877971728367952,MwIoQz6SY,7187329792,一天哈哈啊哈,聊城大学考研谁有2024年学科语文的群，帮忙把我拉进去,,,,,0,1,0,2023-03-11 05:09,聊城大学考研超话,,,
4877971464127100,MwIoqhjE8,5454400135,天空是橙子味der,被噩梦惊醒，突然想起考研英语一篇阅读理解，要拥有挣脱噩梦的能力醒来之后真的心里憔悴啊,,,,,0,5,0,2023-03-11 05:08,OPPO Find X2,,,
4877971417989322,MwIolxwo2,7563688104,Curtain俗柒,#会计专硕#山大第一名291分会计人读了四年和没读的一样都可以报考会计考研那为啥要浪费四年时间呢要不咱们直接取消会计这门专业吧。这么卷工资还比同等难度卷出来的其他专业的低,,,,会计专硕,0,2,2,2023-03-11 05:07,荣耀30S 5G 美由芯生,,,
4877971141427848,MwInU5ZrO,5590612525,autism-·,早上好，现在不得不醒来，因为要从市区赶回学校考教资，裸考，我觉得没有考的必要，反正也过不了，但是父母想让我考，所以我只能考给他们看。真的很困，本来睡眠就不好，昨晚上间间断断地睡，睡一会儿醒一会儿，感觉和没睡一样，这让我想起我考研期间，为了九点钟上课，我也是五点多起床从市区赶去郊区，哎，这么早起，说实话挺痛苦的。,,,,,0,0,2,2023-03-11 05:06,,,,
4877970889507069,MwInuDTdP,2237174665,啵啵爱芋泥s,济南大学考研出333和839心理健康教育初试复试资料,,,,,0,0,0,2023-03-11 05:05,济南大学考研超话,['https://wx2.sinaimg.cn/large/85589389ly1hbvgbt0zkjj20tb08h0t3.jpg'],,
4877970122211740,MwImg9hne,6430462284,球知步德,#2023考研国家线公布#2023研考国家线发布。#国家线#,,,,"2023考研国家线公布,国家线",0,0,0,2023-03-11 05:02,iPhone 12 Pro Max,['https://wx3.sinaimg.cn/large/0071byZCly1hbvg8qc8aoj31b82s31kx.jpg'],,
4877969988256108,MwIm2yDN2,2255450167,罗罗不拉小提琴,寄宿考研/济南寄宿考研/青岛寄宿考研众创寄宿考研，海景校区，阳光万里宿舍，备考教室，食堂超市健身房快递配套自学、督学、公共课&专业课辅导均可岳老师：sdzc7060（去掉）细讯息的。第二份……则是紫月圣地对外放出的。在新晋宇宙之主讯息中，罗峰看到新晋宇宙之主“霈行之主”的讯息，特别是霈行之主的黑色四翼，立即受到了罗峰的重视……这黑色四翼，竟能产生金木水火土五种则威能的束缚，很特殊。像自己的银色羽翼产生的“金色的国度”也属于很特殊的。加上羽翼类至宝，这种特殊情况本就罕见。“弑吴羽翼共六对羽翼，我现在得到三,,,,,0,0,0,2023-03-11 05:02,微博网页版,"['https://wx2.sinaimg.cn/large/866f7037ly1hbvg82tua8j21hc0u0gtp.jpg', 'https://wx2.sinaimg.cn/large/866f7037ly1hbvg84apqzj21900u0gst.jpg', 'https://wx4.sinaimg.cn/large/866f7037ly1hbvg85pj88j21900u0k28.jpg', 'https://wx2.sinaimg.cn/large/866f7037ly1hbvg86c5idj21360q5k3w.jpg']",,
4877956835180641,MwI0PlJIJ,7347921813,想要一个小小怪,这个点了还没有睡着，心里有些急躁因为想最后两周冲刺一把，毕竟没有好好准备导员生宝宝去了，所以要跟新导员沟通明天是周末，不知道科教科老师是否上班我要赶紧给老师寄过去，抓紧办完实习的事情考研国家线出了，比我想象中的低，没想到会是296/286，他们说是近六年最低所以我是真的很想抓住这次机会，希望自己的努力不要白费焦虑的睡不着，明天开始真的要使劲奋斗了！！！！！,,,,,0,1,0,2023-03-11 04:10,Redmi K30 全速热爱,,,
4877956617077095,MwI0ttH4H,2205043320,职场宋茜茜,考研英语20个小作文模板。,,,,,0,0,1,2023-03-11 04:09,职场进化论超话,"['https://wx2.sinaimg.cn/large/ac32c3acgy1gyc7tgkoo2j20u0141tdk.jpg', 'https://wx3.sinaimg.cn/large/ac32c3acgy1gyc7thg0a5j20u00zvwj7.jpg', 'https://wx4.sinaimg.cn/large/ac32c3acgy1gyc7ti8f01j20u00wcwi7.jpg', 'https://wx1.sinaimg.cn/large/ac32c3acgy1gyc7tj4989j20u00yuwii.jpg', 'https://wx1.sinaimg.cn/large/ac32c3acgy1gyc7tjvn9cj20x70u0786.jpg', 'https://wx3.sinaimg.cn/large/ac32c3acgy1gyc7tl1neaj20u0142ag0.jpg', 'https://wx2.sinaimg.cn/large/ac32c3acgy1gyc7tlzov9j20u013p7aa.jpg', 'https://wx1.sinaimg.cn/large/ac32c3acgy1gyc7tnd24tj20u00yz453.jpg', 'https://wx3.sinaimg.cn/large/ac32c3acgy1gyc7tof3oxj20u00y3gq8.jpg']",,
4877956545511663,MwI0mn7PN,6572120711,今天拉拉也要减肥,不以考研为目的的升本都是想逃避社会,,,,,0,0,0,2023-03-11 04:08,iPhone客户端,,,
4877955987931439,MwHZsxhkr,5339554173,减肥小天使a,江南大学蹲蹲食品学院食品加工与安全食品加工技术非全，341农业综合知识三848食品化学基础上岸的学长学姐，有可以接考研辅导的嘛,,,,,0,4,0,2023-03-11 04:06,江南大学超话,,,
4877955886744037,MwHZisiqN,2879740561,傲娇的kkz,寄宿考研/济南寄宿考研/青岛寄宿考研众创寄宿考研，海景校区，阳光万里宿舍，备考教室，食堂超市健身房快递配套自学、督学、公共课&专业课辅导均可岳老师：sdzc7060（去掉）吧。“跟我斗？”“东帝那老家伙根本就没威胁。”“你……”“才是注定的我真正的对手。”紫月始祖冷声道，“看谁能笑到最后。”……虚拟宇宙，一位面空间中。罗峰意识是时刻连接虚拟宇宙的，他刚刚还充满着兴奋可紧跟着脸色便难看了。兴奋，是因为一份。难看，是因为另外一份。第一份……是有关“新晋宇宙之主”详,,,,,0,0,0,2023-03-11 04:06,微博网页版,"['https://wx2.sinaimg.cn/large/aba55a91ly1hbvelqvvzkj21900u00yh.jpg', 'https://wx3.sinaimg.cn/large/aba55a91ly1hbvelseuqij21900u0jzz.jpg', 'https://wx2.sinaimg.cn/large/aba55a91ly1hbveltequij21hc0u0gtc.jpg', 'https://wx2.sinaimg.cn/large/aba55a91ly1hbvelvkf3tj21900u0h5l.jpg']",,
